Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57760 connected to 10.0.0.1 port 5566
[ 24] 191.01-192.00 sec  6.25 MBytes  52.8 Mbits/sec    0   3.53 MBytes       
[ 24] 192.00-193.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.53 MBytes       
[ 24] 193.00-194.00 sec  7.50 MBytes  63.0 Mbits/sec    0   3.53 MBytes       
[ 24] 194.00-195.14 sec  6.25 MBytes  45.9 Mbits/sec    0   3.53 MBytes       
[ 24] 195.14-196.00 sec  5.00 MBytes  48.9 Mbits/sec    0   3.54 MBytes       
[ 24] 196.00-197.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.54 MBytes       
[ 24] 197.00-198.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.54 MBytes       
[ 24] 198.00-199.00 sec  6.25 MBytes  52.5 Mbits/sec    0   3.54 MBytes       
[ 24] 199.00-200.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.54 MBytes       
[ 24] 200.00-201.00 sec  3.75 MBytes  31.4 Mbits/sec    0   3.54 MBytes       
[ 24] 201.00-202.00 sec  3.75 MBytes  31.4 Mbits/sec    0   3.55 MBytes       
[ 24] 202.00-203.00 sec  3.75 MBytes  31.5 Mbits/sec    0   3.55 MBytes       
[ 24] 203.00-204.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.55 MBytes       
[ 24] 204.00-205.00 sec  6.25 MBytes  52.5 Mbits/sec    0   3.55 MBytes       
[ 24] 205.00-206.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.55 MBytes       
[ 24] 206.00-207.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.56 MBytes       
[ 24] 207.00-208.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.56 MBytes       
[ 24] 208.00-209.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.56 MBytes       
[ 24] 209.00-210.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.56 MBytes       
[ 24] 210.00-211.02 sec  7.50 MBytes  61.8 Mbits/sec    0   3.57 MBytes       
[ 24] 211.02-212.00 sec  7.50 MBytes  64.1 Mbits/sec    0   3.57 MBytes       
[ 24] 212.00-213.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.57 MBytes       
[ 24] 213.00-214.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.57 MBytes       
