Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57636 connected to 10.0.0.1 port 5566
[ 24] 206.00-207.00 sec  3.75 MBytes  31.5 Mbits/sec    0   2.26 MBytes       
[ 24] 207.00-208.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.27 MBytes       
[ 24] 208.00-209.00 sec  3.75 MBytes  31.5 Mbits/sec    0   2.27 MBytes       
[ 24] 209.00-210.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.27 MBytes       
[ 24] 210.00-211.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.27 MBytes       
[ 24] 211.00-212.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.28 MBytes       
[ 24] 212.00-213.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.28 MBytes       
[ 24] 213.00-214.03 sec  3.75 MBytes  30.6 Mbits/sec    0   2.28 MBytes       
[ 24] 214.03-215.00 sec  5.00 MBytes  43.2 Mbits/sec    0   2.29 MBytes       
[ 24] 215.00-216.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.29 MBytes       
[ 24] 216.00-217.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.29 MBytes       
[ 24] 217.00-218.00 sec  6.25 MBytes  52.5 Mbits/sec    0   2.30 MBytes       
[ 24] 218.00-219.00 sec  2.50 MBytes  21.0 Mbits/sec    0   2.30 MBytes       
[ 24] 219.00-220.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.30 MBytes       
[ 24] 220.00-221.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.30 MBytes       
[ 24] 221.00-222.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.31 MBytes       
[ 24] 222.00-223.01 sec  5.00 MBytes  41.7 Mbits/sec    0   2.31 MBytes       
[ 24] 223.01-224.00 sec  3.75 MBytes  31.6 Mbits/sec    0   2.31 MBytes       
[ 24] 224.00-225.00 sec  2.50 MBytes  20.9 Mbits/sec    0   2.31 MBytes       
[ 24] 225.00-226.00 sec  5.00 MBytes  42.1 Mbits/sec    0   2.32 MBytes       
[ 24] 226.00-227.00 sec  6.25 MBytes  52.5 Mbits/sec    0   2.32 MBytes       
[ 24] 227.00-228.01 sec  3.75 MBytes  31.2 Mbits/sec    0   2.32 MBytes       
[ 24] 228.01-229.05 sec  5.00 MBytes  40.1 Mbits/sec    0   2.32 MBytes       
[ 24] 229.05-230.01 sec  5.00 MBytes  44.0 Mbits/sec    0   2.33 MBytes       
[ 24] 230.01-231.01 sec  5.00 MBytes  41.9 Mbits/sec    0   2.33 MBytes       
[ 24] 231.01-232.01 sec  6.25 MBytes  52.3 Mbits/sec    0   2.33 MBytes       
[ 24] 232.01-233.01 sec  5.00 MBytes  41.9 Mbits/sec    0   2.34 MBytes       
[ 24] 233.01-234.00 sec  5.00 MBytes  42.3 Mbits/sec    0   2.34 MBytes       
[ 24] 234.00-235.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.34 MBytes       
[ 24] 235.00-236.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.34 MBytes       
[ 24] 236.00-237.00 sec  2.50 MBytes  21.0 Mbits/sec    0   2.35 MBytes       
[ 24] 237.00-238.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.35 MBytes       
